placement_id,academic_year,student_id,company_id,offer_status,offered_ctc_lpa,primary_skill_at_hire,had_ai_data_skill
PLACE_02327,2024,USN_2025_485,COMP_003,Placed,42.00,NLP,1
PLACE_02328,2025,USN_2025_066,COMP_009,Placed,20.00,SQL,1
PLACE_02329,2022,USN_2025_267,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_02330,2024,USN_2025_312,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_02331,2024,USN_2025_057,COMP_013,Placed,7.00,DATABRICKS_DE,1
PLACE_02332,2022,USN_2025_324,COMP_008,Placed,24.00,REACT,1
PLACE_02333,2025,USN_2025_457,COMP_004,Placed,38.00,COMPUTER_VISION,1
PLACE_02334,2025,USN_2025_083,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_02335,2025,USN_2025_001,COMP_003,Placed,42.00,PYTHON,1
PLACE_02336,2025,USN_2025_462,COMP_005,Placed,32.00,SQL,1
PLACE_02337,2020,USN_2025_385,COMP_010,Placed,18.00,COMPUTER_VISION,1
PLACE_02338,2022,USN_2025_466,COMP_005,Placed,32.00,SQL,1
PLACE_02339,2020,USN_2025_190,COMP_013,Placed,7.00,PYTHON,1
PLACE_02340,2024,USN_2025_112,COMP_013,Placed,7.00,SQL,1
PLACE_02341,2020,USN_2025_013,COMP_013,Placed,7.00,PYTHON,1
PLACE_02342,2025,USN_2025_474,COMP_009,Placed,20.00,SQL,1
PLACE_02343,2024,USN_2025_388,COMP_005,Placed,32.00,SQL,1
PLACE_02344,2020,USN_2025_150,COMP_008,Placed,24.00,REACT,1
PLACE_02345,2020,USN_2025_419,COMP_010,Placed,18.00,PYTHON,1
PLACE_02346,2022,USN_2025_018,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_02347,2020,USN_2025_377,COMP_009,Placed,20.00,JAVA_BACKEND,1
PLACE_02348,2024,USN_2025_011,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_02349,2025,USN_2025_323,COMP_012,Placed,8.50,PYTHON,1
PLACE_02350,2022,USN_2025_255,COMP_010,Placed,18.00,CPP,1
PLACE_02351,2020,USN_2025_091,COMP_005,Placed,32.00,PYTHON,1
PLACE_02352,2022,USN_2025_234,COMP_013,Placed,7.00,PYTHON,1
PLACE_02353,2023,USN_2025_262,COMP_011,Placed,9.00,PYTHON,1
PLACE_02354,2022,USN_2025_492,COMP_012,Placed,8.50,SQL,1
PLACE_02355,2025,USN_2025_293,COMP_010,Placed,18.00,REACT,1
PLACE_02356,2023,USN_2025_480,COMP_005,Placed,32.00,COMPUTER_VISION,1
PLACE_02357,2023,USN_2025_274,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_02358,2022,USN_2025_204,COMP_005,Placed,32.00,PYTHON,1
PLACE_02359,2024,USN_2025_475,COMP_005,Placed,32.00,SQL,1
PLACE_02360,2025,USN_2025_373,,Not Placed,0.00,AWS_CLOUD,1
PLACE_02361,2024,USN_2025_353,COMP_013,Placed,7.00,PYTHON,1
PLACE_02362,2025,USN_2025_350,,Not Placed,0.00,PYTHON,1
PLACE_02363,2025,USN_2025_199,COMP_010,Placed,18.00,JAVA_BACKEND,1
PLACE_02364,2024,USN_2025_289,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_02365,2021,USN_2025_422,COMP_002,Placed,45.00,DEEP_LEARNING,1
PLACE_02366,2023,USN_2025_266,COMP_012,Placed,8.50,SQL,1
PLACE_02367,2022,USN_2025_279,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_02368,2024,USN_2025_153,COMP_010,Placed,18.00,SQL,1
PLACE_02369,2024,USN_2025_203,COMP_011,Placed,9.00,SQL,1
PLACE_02370,2022,USN_2025_153,COMP_012,Placed,8.50,SQL,1
PLACE_02371,2023,USN_2025_245,COMP_008,Placed,24.00,JAVA_BACKEND,1
PLACE_02372,2022,USN_2025_092,COMP_008,Placed,24.00,PYTHON,1
PLACE_02373,2025,USN_2025_326,COMP_013,Placed,7.00,SQL,1
PLACE_02374,2021,USN_2025_075,COMP_007,Placed,26.00,PYTHON,1
PLACE_02375,2025,USN_2025_210,COMP_010,Placed,18.00,DATABRICKS_DE,1
PLACE_02376,2021,USN_2025_103,COMP_001,Placed,48.00,PYTHON,1
PLACE_02377,2022,USN_2025_474,COMP_005,Placed,32.00,SQL,1
PLACE_02378,2025,USN_2025_494,COMP_013,Placed,7.00,PYSPARK,1
PLACE_02379,2023,USN_2025_480,COMP_007,Placed,26.00,COMPUTER_VISION,1
PLACE_02380,2025,USN_2025_181,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_02381,2024,USN_2025_186,COMP_002,Placed,45.00,LANGCHAIN,1
PLACE_02382,2021,USN_2025_031,COMP_003,Placed,42.00,GENAI_LLMS,1
PLACE_02383,2021,USN_2025_382,COMP_010,Placed,18.00,CPP,1
PLACE_02384,2023,USN_2025_207,COMP_003,Placed,42.00,SQL,1
PLACE_02385,2021,USN_2025_195,COMP_012,Placed,8.50,LANGCHAIN,1
PLACE_02386,2021,USN_2025_036,COMP_007,Placed,26.00,REACT,1
PLACE_02387,2023,USN_2025_456,COMP_012,Placed,8.50,MACHINE_LEARNING,1
PLACE_02388,2025,USN_2025_060,COMP_010,Placed,18.00,PYTHON,1
PLACE_02389,2022,USN_2025_319,COMP_005,Placed,32.00,SQL,1
PLACE_02390,2025,USN_2025_294,COMP_012,Placed,8.50,CPP,1
PLACE_02391,2024,USN_2025_428,COMP_012,Placed,8.50,COMPUTER_VISION,1
PLACE_02392,2024,USN_2025_474,COMP_007,Placed,26.00,GENAI_LLMS,1
PLACE_02393,2021,USN_2025_407,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_02394,2024,USN_2025_182,COMP_004,Placed,38.00,REACT,1
PLACE_02395,2022,USN_2025_412,COMP_010,Placed,18.00,PYTHON,1
PLACE_02396,2021,USN_2025_491,COMP_001,Placed,48.00,PYSPARK,1
PLACE_02397,2024,USN_2025_046,COMP_013,Placed,7.00,PYTHON,1
PLACE_02398,2020,USN_2025_432,COMP_013,Placed,7.00,SQL,1
PLACE_02399,2020,USN_2025_453,COMP_012,Placed,8.50,MACHINE_LEARNING,1
PLACE_02400,2020,USN_2025_145,COMP_012,Placed,8.50,JAVA_BACKEND,1
